,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,4.729615000000023,11.49466799999999,2,0,49,71.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,True,,,,,,,,,,,,True,,,,,,,True,,,
1,Huskies,11.49466799999999,14.404391999999973,0,0,74,75.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,
2,Huskies,14.404391999999973,16.04607900000002,1,0,76,80.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,
3,Opponent11,16.04607900000002,21.094107000000008,0,0,30,22.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,21.094107000000008,26.63393400000001,0,0,35,41.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,
5,Opponent11,26.63393400000001,61.04209500000002,2,0,30,12.0,-18.0,1,4,1,6,0,0,2,2,0,0,0,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent11,61.04209500000002,94.72238299999998,4,0,44,6.0,-38.0,0,6,1,3,0,0,2,0,2,1,0,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent11,94.72238299999998,133.88674600000002,5,0,43,27.0,-16.0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Opponent11,133.88674600000002,253.318988,2,0,75,79.0,4.0,2,5,0,0,0,0,0,0,3,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,253.318988,263.761722,4,0,43,54.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,
10,Huskies,263.761722,268.45864099999994,0,0,32,38.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,
11,Opponent11,268.45864099999994,269.641877,0,0,23,24.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Huskies,269.641877,274.656381,2,0,73,76.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,
13,Opponent11,274.656381,357.56071999999995,3,1,31,54.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Opponent11,357.56071999999995,386.769956,0,0,40,33.0,-7.0,0,2,1,1,0,0,1,0,2,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Huskies,386.769956,397.533952,0,0,35,30.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,
16,Opponent11,397.533952,467.923062,5,0,78,43.0,-35.0,4,12,2,6,0,1,3,1,1,1,1,1,0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Opponent11,467.923062,474.15178499999996,1,0,54,83.0,29.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
