,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent18,2.5023040000000094,10.422149999999988,2,0,51,31.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Huskies,10.422149999999988,37.44316799999999,2,0,17,26.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,
2,Huskies,37.44316799999999,46.55440700000002,3,0,71,73.0,2.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,True,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,
3,Opponent18,46.55440700000002,59.83544499999999,1,0,4,28.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,59.83544499999999,70.33111400000001,0,0,34,69.0,35.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,,True,True,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,
5,Opponent18,70.33111400000001,82.65775400000003,0,0,25,88.0,63.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Huskies,82.65775400000003,136.07341599999998,2,0,31,94.0,63.0,1.0,6,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,6,0.0,,,,,,True,,,,,,True,,,True,True,,True,,,True,,,,,,,,,
7,Huskies,136.07341599999998,153.85504500000005,0,0,62,49.0,-13.0,0.0,5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,,,,True,,True,,True,,,,,,,True,,,,,,True,,,,,,,,,
8,Opponent18,153.85504500000005,277.482571,3,0,46,76.0,30.0,2.0,13,0,3.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,277.482571,285.483472,2,0,13,40.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
