,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent9,2.1449459999998908,15.83913100000018,2,0,51,7.0,-44.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Huskies,15.83913100000018,27.081415000000106,0,0,71,89.0,18.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,True,,,,,True,,,,,True,,,,,,,,,,,,,,True,,,
2,Opponent9,27.081415000000106,56.78343700000005,0,0,9,35.0,26.0,3,12,0,3,1,0,0,0,3,0,0,0,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Huskies,56.78343700000005,96.43075399999998,6,0,59,68.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,
4,Opponent9,96.43075399999998,102.77046999999992,2,0,32,41.0,9.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Opponent9,102.77046999999992,142.61277400000014,3,0,69,58.0,-11.0,2,9,2,4,2,0,3,0,3,0,2,0,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Huskies,142.61277400000014,210.65100699999996,4,0,11,50.0,39.0,3,9,3,8,0,0,4,2,4,2,0,0,0,5,6,,,,,,True,True,True,,,,True,,,,,,,,,True,,,,,,True,,True,
7,Huskies,210.65100699999996,331.7691789999999,11,2,61,95.0,34.0,0,2,0,6,0,0,2,2,0,0,0,0,0,1,4,,,,,,,,,,,,True,,,,,,,,True,,,,True,,,True,,,
8,Huskies,331.7691789999999,343.70498099999986,4,0,95,93.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
9,Huskies,343.70498099999986,390.072193,6,0,71,73.0,2.0,4,13,2,4,2,0,2,0,6,0,2,0,0,10,2,,,True,,,True,True,True,,,,True,,,,,,,,True,,,,True,,,True,,True,
10,Opponent9,390.072193,399.18748099999993,5,0,13,26.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Huskies,399.18748099999993,497.95907500000015,3,1,83,94.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,
12,Huskies,497.95907500000015,553.9639900000002,2,0,79,58.0,-21.0,2,5,0,2,0,0,1,0,3,0,0,0,0,4,2,,,True,,,True,,,,,,True,,,,,,,,,,,,True,,,,,True,
13,Huskies,553.9639900000002,560.8911830000002,2,0,68,79.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,
14,Opponent9,560.8911830000002,568.5798650000003,0,0,7,30.0,23.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Huskies,568.5798650000003,581.4728610000002,4,0,76,88.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,True,,,,,,,True,,,,,,,,,,,,,,True,,,
16,Opponent9,581.4728610000002,599.6570780000002,2,0,16,74.0,58.0,1,3,1,0,0,0,0,0,0,0,0,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Huskies,599.6570780000002,612.1193739999999,0,0,23,20.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
18,Huskies,612.1193739999999,618.2594339999999,0,0,66,86.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,
19,Opponent9,618.2594339999999,653.1037299999998,0,1,9,81.0,72.0,0,3,0,2,0,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Huskies,653.1037299999998,661.5396509999999,3,0,43,60.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,
21,Opponent9,661.5396509999999,667.0368600000003,0,0,25,43.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Huskies,667.0368600000003,690.4721800000003,2,0,26,86.0,60.0,2,7,0,0,0,0,0,0,3,0,0,0,0,7,0,,,,,,True,True,True,,,,True,,,,,,,,,True,,,,,,True,,True,
23,Opponent9,690.4721800000003,696.9689210000001,1,0,14,34.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Opponent9,696.9689210000001,799.0874150000001,2,0,41,64.0,23.0,8,19,3,9,1,1,3,1,1,1,1,1,0,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Huskies,799.0874150000001,826.0597739999997,0,0,10,24.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,
26,Opponent9,826.0597739999997,831.7992979999998,0,0,28,22.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Huskies,831.7992979999998,850.7259530000001,2,0,56,84.0,28.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,True,,,,,,True,True,,,,,,,True,,,,True,,,,,,
28,Huskies,850.7259530000001,962.3488189999997,5,0,59,80.0,21.0,6,21,1,9,3,0,1,0,3,0,0,0,0,12,2,,,True,,,True,,True,,,,True,True,,,,,,,True,True,,,True,,,,,True,
29,Huskies,962.3488189999997,966.4283199999999,2,0,37,45.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,True,
30,Huskies,966.4283199999999,973.3047789999999,2,0,63,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
31,Opponent9,973.3047789999999,981.0890069999997,0,0,37,41.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Opponent9,981.0890069999997,991.7408079999997,1,0,7,27.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Huskies,991.7408079999997,1001.755137,5,0,39,68.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,True,,,,,,True,,,,,,,,,,,,True,,,,,,
34,Opponent9,1001.755137,1014.1464079999997,2,0,32,18.0,-14.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Opponent9,1014.1464079999997,1070.6644560000002,2,0,47,39.0,-8.0,7,20,3,12,2,0,2,0,6,0,0,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Huskies,1070.6644560000002,1171.7968199999996,3,1,33,91.0,58.0,5,17,0,5,1,0,0,0,3,0,0,0,0,12,0,,True,True,,,True,True,True,,,,True,True,,,,,,,,True,,,,,,,,True,
37,Huskies,1171.7968199999996,1206.558895,2,0,34,94.0,60.0,0,3,0,2,0,1,2,1,1,1,1,1,0,3,4,,True,True,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,
38,Huskies,1206.558895,1217.4900779999996,0,0,43,60.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,
39,Opponent9,1217.4900779999996,1249.708885,0,0,32,42.0,10.0,2,5,3,3,0,0,2,0,2,1,0,0,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Huskies,1249.708885,1318.7925610000002,5,0,28,21.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,
41,Huskies,1318.7925610000002,1323.325339,0,1,86,88.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
42,Opponent9,1323.325339,1332.772597,2,0,23,27.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Opponent9,1332.772597,1342.3872220000005,0,0,26,20.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Huskies,1342.3872220000005,1556.339914,4,0,35,69.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,
45,Opponent9,1556.339914,1574.8817980000006,2,0,72,62.0,-10.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Opponent9,1574.8817980000006,1597.5249949999998,2,0,94,80.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Huskies,1597.5249949999998,1651.805485,7,0,14,94.0,80.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,True,
48,Opponent9,1651.805485,1695.2830190000006,0,0,13,60.0,47.0,6,13,1,7,0,0,1,0,5,1,0,0,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Huskies,1695.2830190000006,1699.9819719999994,0,0,15,17.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
50,Opponent9,1699.9819719999994,1776.145571,0,1,93,89.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Huskies,1776.145571,1803.5899659999993,3,0,27,33.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,
52,Huskies,1803.5899659999993,1820.508507,2,0,60,94.0,34.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,True,,,True,,,,,,,,,,,,,,,True,,,True,,,,,,
53,Huskies,1820.508507,1832.4098270000006,1,0,72,78.0,6.0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,,,,,,True,,,,,,,,,,,,,,,True,,,True,,,,,,
54,Opponent9,1832.4098270000006,1843.4584400000006,2,0,23,33.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Opponent9,1843.4584400000006,1909.162932,5,0,83,56.0,-27.0,3,14,0,5,1,0,0,0,3,0,0,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Huskies,1909.162932,1977.0048850000005,0,0,30,36.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,
57,Opponent9,1977.0048850000005,1992.655631,0,0,17,32.0,15.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Huskies,1992.655631,2036.7970160000007,4,0,74,64.0,-10.0,1,7,1,2,0,0,1,0,0,0,0,0,0,6,2,,True,True,,,,,,,,,True,,,,,,,,,True,,,True,,True,,,True,
59,Opponent9,2036.7970160000007,2055.09877,1,0,24,34.0,10.0,3,7,3,2,0,0,2,0,4,2,0,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Opponent9,2055.09877,2070.987923,1,0,68,57.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Huskies,2070.987923,2134.4530579999996,6,1,52,78.0,26.0,2,5,0,2,0,0,1,0,3,0,0,0,0,4,2,,True,,,,True,,,,,,True,True,,,,,,,,,,,,,True,,,,
62,Huskies,2134.4530579999996,2147.6533,4,0,12,68.0,56.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,
63,Huskies,2147.6533,2194.5403290000004,7,1,92,88.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
64,Huskies,2194.5403290000004,2227.8037910000007,4,0,48,37.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,
65,Opponent9,2227.8037910000007,2231.13841,0,0,30,42.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Huskies,2231.13841,2261.843836,2,0,58,41.0,-17.0,4,12,0,2,0,0,0,0,3,0,0,0,0,10,0,,True,True,,,True,True,True,,,,,True,,,,,,,,True,,,True,,,,,True,
67,Opponent9,2261.843836,2278.046341,2,0,61,81.0,20.0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Huskies,2278.046341,2319.342454,0,0,29,84.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,True,,,,,,,,,,,True,,True,,,,
69,Opponent9,2319.342454,2352.772912000001,0,0,11,68.0,57.0,1,6,1,10,0,0,2,4,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Huskies,2352.772912000001,2414.647365,0,0,22,52.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,True,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,
71,Huskies,2414.647365,2454.657994,2,0,10,31.0,21.0,1,2,1,2,0,0,1,0,0,0,0,0,0,2,2,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,True,
72,Opponent9,2454.657994,2469.5028,0,0,44,48.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
