,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent15,3.349561999999878,20.196391999999832,3,0,49,28.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Huskies,20.196391999999832,62.139318999999894,3,1,64,87.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,,,,,,,,,,,,,True,,,,,,,,True,,,
2,Huskies,62.139318999999894,75.62080100000003,1,0,16,28.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,
3,Opponent15,75.62080100000003,113.3954279999998,6,0,40,84.0,44.0,1,1,1,2,0,0,0,2,0,0,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Opponent15,113.3954279999998,117.54571600000007,0,0,58,65.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Huskies,117.54571600000007,146.67638699999995,2,0,35,22.0,-13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
6,Opponent15,146.67638699999995,175.85930400000007,0,0,32,63.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent15,175.85930400000007,199.14311899999984,3,0,53,25.0,-28.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Huskies,199.14311899999984,212.34975399999985,0,0,72,85.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,
9,Huskies,212.34975399999985,222.14366900000005,1,0,70,75.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
