,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,0.4861660000001393,36.51082700000006,2,0,50,33.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
1,Huskies,36.51082700000006,53.07638899999985,2,0,34,11.0,-23.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,True,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,
2,Huskies,53.07638899999985,58.280303,2,0,62,93.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Huskies,58.280303,71.7558650000001,0,0,38,11.0,-27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,71.7558650000001,108.55161899999985,4,0,37,8.0,-29.0,2,6,0,2,0,0,0,0,3,0,0,0,0,5,0,True,,True,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,
5,Opponent2,108.55161899999985,144.49569699999984,2,0,48,11.0,-37.0,3,10,2,7,0,0,3,0,5,1,0,0,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent2,144.49569699999984,157.85956100000018,2,0,56,82.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Huskies,157.85956100000018,189.58258400000025,2,0,28,39.0,11.0,2,4,0,0,0,0,0,0,3,0,0,0,0,4,0,True,,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,,
8,Opponent2,189.58258400000025,209.0768079999998,2,0,10,20.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Opponent2,209.0768079999998,255.54932999999986,0,0,13,61.0,48.0,4,5,5,9,0,0,3,4,2,1,0,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Huskies,255.54932999999986,273.3450819999998,0,0,36,9.0,-27.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,True,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,
11,Opponent2,273.3450819999998,343.39766999999983,6,1,14,82.0,68.0,5,14,2,9,1,0,2,0,6,0,0,0,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Opponent2,343.39766999999983,410.81030300000015,2,0,74,30.0,-44.0,4,10,0,2,0,0,0,0,3,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Opponent2,410.81030300000015,411.9131590000002,1,0,76,10.0,-66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
