,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent7,0.1114650000000097,9.595111000000003,4,0,51,31.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Huskies,9.595111000000003,15.304781999999989,0,0,25,32.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,
2,Huskies,15.304781999999989,18.799924000000004,0,0,27,40.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
3,Opponent7,18.799924000000004,22.336378999999994,3,0,49,56.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,22.336378999999994,37.169231,2,0,34,27.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
5,Huskies,37.169231,50.47888699999999,0,0,28,27.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
6,Opponent7,50.47888699999999,103.497302,2,0,41,82.0,41.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent7,103.497302,130.91249499999998,7,0,20,8.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Huskies,130.91249499999998,170.91230900000002,2,0,29,76.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,,,,,,,True,,,,,,,,,,,,,,True,,,
9,Opponent7,170.91230900000002,177.15320200000005,3,0,29,73.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Huskies,177.15320200000005,181.48486000000003,0,0,34,48.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,
11,Opponent7,181.48486000000003,205.479998,2,0,70,55.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Opponent7,205.479998,218.18258,0,0,82,56.0,-26.0,0,3,0,2,0,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Opponent7,218.18258,232.104763,4,0,56,10.0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Opponent7,232.104763,264.09966000000003,3,1,70,78.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Huskies,264.09966000000003,270.174172,0,0,55,43.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,
16,Opponent7,270.174172,309.141899,2,0,37,78.0,41.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Opponent7,309.141899,338.13982000000004,1,0,9,35.0,26.0,2,6,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Opponent7,338.13982000000004,357.582541,4,0,67,95.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Huskies,357.582541,362.322094,0,0,35,33.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
20,Huskies,362.322094,389.937033,8,0,63,92.0,29.0,1,3,2,1,0,0,1,0,2,1,0,0,0,3,4,,True,,,,,,,,,,,,,,True,,,,,,,,,,True,True,,,
21,Huskies,389.937033,445.789613,4,1,91,70.0,-21.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,True,,,,,,,True,,,,True,True,,,,,,,,,,,,,,,True,,
22,Opponent7,445.789613,457.535902,2,0,91,47.0,-44.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Opponent7,457.535902,512.671751,2,0,59,52.0,-7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Huskies,512.671751,521.142682,1,0,27,7.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,
25,Opponent7,521.142682,545.276012,0,0,90,87.0,-3.0,3,10,2,5,0,0,2,0,5,1,0,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Opponent7,545.276012,580.459804,0,1,85,75.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Huskies,580.459804,589.821066,4,0,57,42.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,
28,Opponent7,589.821066,630.615895,6,0,22,19.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Opponent7,630.615895,655.163853,0,0,78,95.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Opponent7,655.163853,665.786096,2,0,84,86.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Huskies,665.786096,673.223953,0,0,23,49.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,
32,Opponent7,673.223953,710.800307,2,0,45,73.0,28.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Huskies,710.800307,716.987214,1,0,32,51.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,
34,Opponent7,716.987214,727.3854269999999,3,0,31,6.0,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
