,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,3.3715080000001763,10.551629000000046,2,0,50,29.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1,Opponent5,10.551629000000046,41.33977999999979,4,0,40,51.0,11.0,2.0,10,2,3.0,1,0.0,3,0.0,1.0,1,0.0,0,0.0,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Opponent5,41.33977999999979,121.29593100000014,1,1,47,61.0,14.0,3.0,7,5,3.0,0,0.0,5,2.0,0.0,0,0.0,0,0.0,8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Opponent5,121.29593100000014,144.17028200000004,0,1,83,82.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,144.17028200000004,157.88421500000004,2,0,11,58.0,47.0,1.0,4,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,4,0.0,,,,True,,True,,True,,,,,,,,,,,,,,,,True,,,,,,
5,Opponent5,157.88421500000004,167.13831500000015,0,0,63,63.0,0.0,2.0,6,2,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Huskies,167.13831500000015,178.0192480000001,1,0,27,61.0,34.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,
7,Opponent5,178.0192480000001,210.69320000000016,0,0,25,71.0,46.0,3.0,10,3,3.0,1,0.0,3,0.0,1.0,1,0.0,0,0.0,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Opponent5,210.69320000000016,251.4561520000002,2,0,59,70.0,11.0,3.0,14,2,4.0,0,0.0,3,1.0,1.0,0,0.0,0,0.0,12,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,251.4561520000002,293.116634,2,0,23,3.0,-20.0,1.0,2,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,5,1.0,,,,,,True,True,,,,,True,,,,,,,,,,,,True,,,,,,
10,Opponent5,293.116634,369.05934399999984,1,1,43,78.0,35.0,4.0,10,3,3.0,0,0.0,3,0.0,1.0,0,0.0,0,0.0,10,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Opponent5,369.05934399999984,410.580602,2,0,20,68.0,48.0,3.0,10,2,3.0,1,0.0,2,0.0,1.0,0,0.0,0,0.0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Huskies,410.580602,416.46728200000007,0,0,10,19.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,
13,Opponent5,416.46728200000007,460.4125589999999,0,0,25,95.0,70.0,1.0,6,1,2.0,0,0.0,2,0.0,0.0,0,0.0,0,0.0,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Opponent5,460.4125589999999,495.71225300000015,0,0,65,88.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Huskies,495.71225300000015,505.6882679999998,0,0,61,97.0,36.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,True,,True,,,,,,,,,True,,,,,,,,,True,,,,,,
16,Opponent5,505.6882679999998,523.005349,0,0,11,57.0,46.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Opponent5,523.005349,584.7043060000002,0,0,75,94.0,19.0,3.0,9,4,3.0,3,1.0,4,1.0,1.0,2,1.0,1,0.0,8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Opponent5,584.7043060000002,624.6865750000002,0,0,27,67.0,40.0,3.0,18,0,5.0,0,0.0,0,0.0,2.0,0,0.0,0,0.0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Huskies,624.6865750000002,652.23153,4,0,8,37.0,29.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,
20,Huskies,652.23153,663.755725,2,0,81,89.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,
21,Opponent5,663.755725,731.313091,0,1,43,83.0,40.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Huskies,731.313091,783.3548820000002,10,0,50,67.0,17.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,
23,Huskies,783.3548820000002,796.2010529999997,2,0,52,84.0,32.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,
24,Opponent5,796.2010529999997,840.6436819999999,4,0,7,56.0,49.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Opponent5,840.6436819999999,874.9598860000001,0,0,59,76.0,17.0,2.0,9,0,1.0,1,0.0,0,0.0,1.0,0,0.0,0,0.0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Opponent5,874.9598860000001,928.5711640000001,3,1,84,74.0,-10.0,0.0,5,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Opponent5,928.5711640000001,946.649857,0,0,65,96.0,31.0,2.0,5,2,1.0,1,0.0,1,0.0,1.0,1,0.0,0,0.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Opponent5,946.649857,1037.776906,4,0,82,87.0,5.0,1.0,7,1,3.0,0,0.0,2,0.0,1.0,0,0.0,0,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Opponent5,1037.776906,1104.5548980000003,4,1,22,89.0,67.0,0.0,2,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Opponent5,1104.5548980000003,1146.7573140000004,5,0,89,74.0,-15.0,1.0,9,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Huskies,1146.7573140000004,1159.5401430000004,0,0,24,36.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
32,Opponent5,1159.5401430000004,1202.4575000000004,4,1,47,95.0,48.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Huskies,1202.4575000000004,1205.0281370000002,0,0,38,48.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,
34,Opponent5,1205.0281370000002,1225.6105669999995,2,0,58,9.0,-49.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Opponent5,1225.6105669999995,1264.001881,0,0,27,75.0,48.0,1.0,4,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Opponent5,1264.001881,1275.4258,0,0,71,80.0,9.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Opponent5,1275.4258,1291.9554989999995,2,0,68,74.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Opponent5,1291.9554989999995,1344.9305430000004,2,0,78,78.0,0.0,0.0,5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Opponent5,1344.9305430000004,1355.3933439999998,2,0,63,66.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Opponent5,1355.3933439999998,1366.1125949999996,7,0,72,75.0,3.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Huskies,1366.1125949999996,1387.4791969999994,1,0,43,46.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,
42,Opponent5,1387.4791969999994,1401.3804449999998,5,0,65,55.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Opponent5,1401.3804449999998,1427.3440920000005,2,0,64,85.0,21.0,4.0,9,5,3.0,1,0.0,4,1.0,1.0,1,0.0,0,0.0,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Huskies,1427.3440920000005,1486.211005,5,0,11,68.0,57.0,6.0,23,3,6.0,1,0.0,3,0.0,1.0,0,0.0,0,0.0,16,2.0,True,,,,,True,True,True,,,,True,True,,,,,True,True,True,,,,,True,,,,,
45,Opponent5,1486.211005,1495.0788460000006,4,0,6,26.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Huskies,1495.0788460000006,1563.7608959999998,8,1,70,93.0,23.0,0.0,2,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,4,1.0,,,,,,,,,,,,,True,,True,,,,True,True,,,,,,,,,,
47,Opponent5,1563.7608959999998,1577.8088669999993,2,0,18,43.0,25.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Huskies,1577.8088669999993,1598.1035499999996,0,0,16,32.0,16.0,0.0,6,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,0.0,True,,,,,True,True,True,,,,,,,True,,,,True,,,,,,,,,,,
49,Huskies,1598.1035499999996,1620.6288530000004,5,0,71,87.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,
50,Huskies,1620.6288530000004,1624.24391,0,1,98,91.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,
51,Huskies,1624.24391,1662.655436,0,0,78,94.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,
52,Huskies,1662.655436,1674.2698659999994,2,0,47,52.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,
53,Huskies,1674.2698659999994,1725.7187459999993,5,0,81,78.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,
54,Opponent5,1725.7187459999993,1734.1733739999997,2,0,22,10.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Opponent5,1734.1733739999997,1753.795771,3,0,10,62.0,52.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Huskies,1753.795771,1804.973292,4,0,41,57.0,16.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,True,True,,,,,,True,,,,,
57,Huskies,1804.973292,1811.841023,2,0,68,81.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,
58,Opponent5,1811.841023,1821.9987730000007,1,0,13,29.0,16.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Huskies,1821.9987730000007,1841.350138,1,0,40,49.0,9.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,True,,,,,True,,,,,,True,,,,,,True,,,,,,,True,,,,,
60,Huskies,1841.350138,1856.0969710000002,3,0,58,90.0,32.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,True,,,,True,True,,,,,True,,,,,
61,Opponent5,1856.0969710000002,1857.697928,0,0,16,14.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Opponent5,1857.697928,1945.792065,4,0,8,20.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Huskies,1945.792065,1948.505311,0,0,32,56.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,
64,Opponent5,1948.505311,1976.121864,2,0,45,38.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Opponent5,1976.121864,2015.162149,0,1,91,80.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Huskies,2015.162149,2053.1268649999997,0,0,21,22.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,
67,Opponent5,2053.1268649999997,2099.123054,7,2,57,80.0,23.0,0.0,6,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Opponent5,2099.123054,2171.426617,2,1,42,79.0,37.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Huskies,2171.426617,2230.777354,6,0,49,28.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
70,Opponent5,2230.777354,2234.23189,3,0,11,26.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Opponent5,2234.23189,2334.526248,4,0,18,36.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Opponent5,2334.526248,2341.3608600000002,2,0,48,34.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Huskies,2341.3608600000002,2350.3900540000004,0,0,16,12.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
74,Opponent5,2350.3900540000004,2358.261065,0,0,35,23.0,-12.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Opponent5,2358.261065,2380.880125,2,0,53,83.0,30.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Opponent5,2380.880125,2461.449743,4,0,87,63.0,-24.0,26.0,58,42,29.0,27,11.0,44,16.0,9.0,22,11.0,17,4.0,27,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Opponent5,2461.449743,2540.563825,0,0,66,37.0,-29.0,1.0,4,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Opponent5,2540.563825,2644.716222,11,0,34,10.0,-24.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Opponent5,2644.716222,2681.410975,6,0,74,83.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Huskies,2681.410975,2706.06932,2,0,63,47.0,-16.0,0.0,5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,0.0,True,True,,,,True,,True,,,,,,,True,,,,True,,,,,,True,,,,,
81,Huskies,2706.06932,2844.320441,4,1,58,86.0,28.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,
82,Huskies,2844.320441,2880.318603,5,0,26,64.0,38.0,2.0,11,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,9,0.0,True,,,,,True,,True,,,,True,,,True,,,True,True,,,,,,True,,,,,
83,Huskies,2880.318603,2891.5974899999997,4,0,74,68.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
84,Huskies,2891.5974899999997,3900.0,0,0,62,58.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,
