,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,2.347479999999905,18.135780999999948,4,0,50,70.0,20.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,
1,Opponent11,18.135780999999948,25.455503000000128,0,0,17,32.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Opponent11,25.455503000000128,86.72734799999989,0,1,66,91.0,25.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Huskies,86.72734799999989,98.04844999999979,2,0,50,71.0,21.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,
4,Huskies,98.04844999999979,101.93541000000003,2,0,64,74.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,
5,Opponent11,101.93541000000003,105.46190500000013,0,0,23,46.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent11,105.46190500000013,127.17832099999987,0,1,36,61.0,25.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent11,127.17832099999987,133.57444699999996,0,0,97,93.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Opponent11,133.57444699999996,142.063897,0,0,71,65.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,142.063897,148.69637899999995,0,0,18,28.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,
10,Opponent11,148.69637899999995,197.13509500000006,0,0,40,96.0,56.0,3.0,7,4,3.0,1,0.0,4,1.0,1.0,1,0.0,0,0.0,9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Opponent11,197.13509500000006,200.16791000000006,0,0,90,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Huskies,200.16791000000006,203.58832100000015,0,0,9,4.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,
