,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,1.250468000000012,27.88185999999999,6,0,50,8.0,-42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
1,Opponent12,27.88185999999999,110.74932,4,2,57,90.0,33.0,1,2,2,3,0,0,1,2,2,1,0,0,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Huskies,110.74932,123.807204,0,0,39,47.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,
3,Huskies,123.807204,129.24928899999998,2,0,54,58.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,True,,,,,,,,,,,,,,,True,,,,,,,,,
4,Opponent12,129.24928899999998,145.721389,2,0,48,40.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Opponent12,145.721389,152.582558,6,0,65,74.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent12,152.582558,187.092474,0,0,77,87.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Huskies,187.092474,197.131035,0,0,55,39.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
8,Opponent12,197.131035,225.409051,0,0,37,55.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Opponent12,225.409051,230.118289,4,0,38,28.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Opponent12,230.118289,246.288262,0,0,30,24.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Huskies,246.288262,253.612476,0,0,24,20.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
12,Opponent12,253.612476,254.688136,0,0,63,74.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Huskies,254.688136,258.475171,0,0,26,24.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,
14,Opponent12,258.475171,267.869775,4,0,69,59.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Opponent12,267.869775,365.772063,6,0,35,43.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Opponent12,365.772063,392.944139,2,0,43,77.0,34.0,2,6,2,2,0,0,1,0,3,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Huskies,392.944139,396.38317600000005,0,0,21,29.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,
18,Opponent12,396.38317600000005,407.311527,2,0,60,70.0,10.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Huskies,407.311527,415.72095299999995,2,0,31,41.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,,,,,,,,,,,,True,,,True,,,,,,,,,
20,Opponent12,415.72095299999995,427.151074,2,0,36,54.0,18.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Opponent12,427.151074,445.494884,6,0,35,91.0,56.0,1,2,1,2,0,0,1,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Huskies,445.494884,486.485899,0,0,31,45.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,
23,Opponent12,486.485899,528.886772,2,0,15,82.0,67.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Opponent12,528.886772,593.06848,8,0,26,57.0,31.0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Opponent12,593.06848,618.1084490000001,0,0,26,37.0,11.0,0,3,0,2,0,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Opponent12,618.1084490000001,637.635291,4,0,25,63.0,38.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Huskies,637.635291,641.923412,0,0,56,54.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,
28,Opponent12,641.923412,721.440182,4,0,47,86.0,39.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Opponent12,721.440182,760.909654,2,0,58,52.0,-6.0,1,4,1,2,0,0,1,0,3,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Opponent12,760.909654,808.215259,6,0,68,94.0,26.0,1,3,1,6,0,0,2,2,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Huskies,808.215259,816.891981,0,0,14,13.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,
32,Opponent12,816.891981,832.296517,0,0,28,41.0,13.0,0,1,0,2,0,0,1,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Opponent12,832.296517,895.9195119999998,6,0,37,82.0,45.0,0,7,1,3,0,0,2,0,2,1,0,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Opponent12,895.9195119999998,946.391639,1,0,8,64.0,56.0,1,4,1,4,0,0,2,0,0,0,0,0,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Opponent12,946.391639,956.626093,2,0,65,75.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Huskies,956.626093,970.77403,4,1,37,69.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,,,,,,,,,,True,,True,,,,,,,,,,,,
37,Huskies,970.77403,987.588838,4,1,69,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
38,Huskies,987.588838,1025.547679,2,0,55,68.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
