,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent13,0.9057070000000068,36.739383,8,0,47,80.0,33.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Huskies,36.739383,41.309286999999976,0,0,38,33.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2,Opponent13,41.309286999999976,59.44487900000002,3,0,73,94.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Huskies,59.44487900000002,70.19683500000002,2,0,14,75.0,61.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,True,,True,,,,,,,,,,,,,,,True,,,,True,,
4,Opponent13,70.19683500000002,89.60017800000004,3,0,15,65.0,50.0,1.0,4,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Opponent13,89.60017800000004,115.642927,0,0,49,74.0,25.0,2.0,9,1,2.0,0,0.0,1,0.0,1.0,0,0.0,0,0.0,9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Huskies,115.642927,204.766326,6,1,19,73.0,54.0,6.0,16,6,5.0,1,0.0,6,1.0,1.0,1,0.0,0,0.0,12,2.0,True,,True,,,True,,,True,True,,,True,,,,,,,,,,,,,,,True,,
7,Opponent13,204.766326,251.196954,0,0,54,78.0,24.0,1.0,4,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Opponent13,251.196954,257.346496,2,0,64,60.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,257.346496,277.119408,2,0,24,26.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,
10,Huskies,277.119408,287.126806,2,0,47,47.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,
11,Huskies,287.126806,307.9838,0,0,40,71.0,31.0,3.0,6,6,3.0,0,0.0,6,3.0,0.0,0,0.0,0,0.0,7,3.0,,,,,,True,,,,True,,,True,,,,,,True,,,,,,,,,,,
12,Huskies,307.9838,342.9850330000001,0,0,42,12.0,-30.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
