,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent5,2.4187729999999874,32.72502800000001,8,0,51,31.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Huskies,32.72502800000001,36.410701000000024,1,0,30,67.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,
2,Huskies,36.410701000000024,62.687973,4,0,32,51.0,19.0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,2,True,,,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,
3,Opponent5,62.687973,104.663662,2,0,57,56.0,-1.0,4,7,2,6,0,0,2,2,3,0,0,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Opponent5,104.663662,120.63029899999998,4,0,45,87.0,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Opponent5,120.63029899999998,135.770223,0,0,44,54.0,10.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent5,135.770223,139.13586899999999,2,0,57,73.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent5,139.13586899999999,160.13785900000002,4,0,67,62.0,-5.0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Opponent5,160.13785900000002,246.15528700000002,0,1,45,82.0,37.0,2,8,0,2,0,0,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Opponent5,246.15528700000002,259.321717,4,0,77,81.0,4.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Huskies,259.321717,262.15637200000003,1,0,26,28.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Opponent5,262.15637200000003,349.91212900000005,1,0,73,64.0,-9.0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Opponent5,349.91212900000005,396.590967,1,0,46,96.0,50.0,8,23,2,12,2,0,3,0,0,0,0,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Opponent5,396.590967,404.60802,0,0,67,97.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Huskies,404.60802,420.034909,2,0,10,46.0,36.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
15,Opponent5,420.034909,460.585346,3,0,30,41.0,11.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Opponent5,460.585346,484.157982,2,0,80,80.0,0.0,3,8,1,4,0,0,2,0,0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Huskies,484.157982,488.494771,2,0,17,46.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
18,Huskies,488.494771,530.809941,2,0,30,7.0,-23.0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,,,True,,,True,True,,True,True,,,True,,,True,,,,,,,,,,,,,,
19,Opponent5,530.809941,602.0386950000001,6,0,42,71.0,29.0,5,14,7,20,0,0,7,8,7,2,0,0,0,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Opponent5,602.0386950000001,609.646813,0,0,85,96.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Opponent5,609.646813,647.241078,1,0,78,97.0,19.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Huskies,647.241078,651.537583,0,0,21,26.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
23,Huskies,651.537583,675.838201,2,0,13,33.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,
24,Huskies,675.838201,692.6522269999999,0,0,26,32.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
25,Opponent5,692.6522269999999,704.3050099999999,1,0,25,43.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Huskies,704.3050099999999,710.998148,0,0,29,42.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,
27,Opponent5,710.998148,723.751972,2,0,44,89.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Huskies,723.751972,761.517013,2,0,23,90.0,67.0,2,7,0,0,0,0,0,0,0,0,0,0,0,7,0,True,,True,True,,True,,,,True,,True,True,,,,,,,,,,,,,,,,,
29,Huskies,761.517013,775.061461,2,0,58,54.0,-4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,
30,Huskies,775.061461,785.788597,2,0,56,66.0,10.0,2,6,0,2,0,0,0,0,6,0,0,0,0,5,0,,,True,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,
31,Opponent5,785.788597,833.661257,0,0,41,60.0,19.0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Huskies,833.661257,842.4142690000001,0,0,34,68.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,
33,Opponent5,842.4142690000001,910.241136,6,0,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Opponent5,910.241136,939.4112779999999,0,0,18,33.0,15.0,0,3,1,5,0,0,2,2,2,1,0,0,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Huskies,939.4112779999999,962.3628199999999,4,0,21,29.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,
36,Huskies,962.3628199999999,977.271303,0,0,13,63.0,50.0,1,4,1,2,0,0,1,0,0,0,0,0,0,4,2,,,True,True,,True,True,,,,,True,,,,True,,,,,,,,,,,,,,
37,Opponent5,977.271303,1045.281904,2,0,48,13.0,-35.0,4,13,5,17,0,2,9,8,8,5,2,2,0,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Huskies,1045.281904,1053.56671,2,0,27,54.0,27.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,True,,True,True,,,,,,,True,,,,,,,,,,,,,,
39,Huskies,1053.56671,1070.2490460000001,2,0,34,77.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,
40,Huskies,1070.2490460000001,1086.75895,0,0,33,63.0,30.0,0,6,0,2,0,0,0,0,3,0,0,0,0,6,0,,,True,True,,,,True,True,,,,True,,,True,,,,,,,,,,,,,,
41,Opponent5,1086.75895,1093.303865,2,0,26,40.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Huskies,1093.303865,1124.037505,0,0,61,43.0,-18.0,2,8,0,2,0,0,0,0,3,0,0,0,0,7,0,True,,True,,,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,
43,Opponent5,1124.037505,1140.435455,3,0,42,56.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Huskies,1140.435455,1161.297357,1,0,25,68.0,43.0,3,12,0,3,1,0,0,0,3,0,0,0,0,8,0,True,,True,,,True,,,True,,,True,,,,True,,,,,,,,,,,,,,
45,Opponent5,1161.297357,1202.824206,1,0,19,85.0,66.0,2,10,2,18,0,0,5,8,0,0,0,0,0,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Huskies,1202.824206,1249.397235,0,1,16,86.0,70.0,1,1,1,2,0,0,1,0,0,0,0,0,0,2,4,,,True,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,
47,Opponent5,1249.397235,1274.7045460000002,2,0,33,55.0,22.0,0,0,0,6,0,0,0,6,0,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Opponent5,1274.7045460000002,1334.509629,4,0,62,83.0,21.0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Huskies,1334.509629,1351.061682,0,0,36,32.0,-4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,
50,Opponent5,1351.061682,1433.246391,2,0,12,76.0,64.0,2,10,1,5,0,0,2,0,5,1,0,0,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Opponent5,1433.246391,1448.0509650000001,0,0,63,41.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
