,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent16,1.6109059999998865,112.32372500000021,0,0,51,76.0,25.0,7.0,16,8,5.0,3,1.0,7,2.0,2.0,2,1.0,1,0.0,12,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Opponent16,112.32372500000021,125.1500430000001,0,0,26,75.0,49.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Huskies,125.1500430000001,133.11582799999996,0,0,22,51.0,29.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,True,,
3,Opponent16,133.11582799999996,192.12813800000004,0,0,46,69.0,23.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Opponent16,192.12813800000004,212.0521319999998,0,0,94,90.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Opponent16,212.0521319999998,227.661748,0,0,44,37.0,-7.0,0.0,3,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent16,227.661748,250.53620099999992,0,0,64,78.0,14.0,1.0,4,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent16,250.53620099999992,261.6332090000001,0,0,73,91.0,18.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Opponent16,261.6332090000001,269.76881999999983,0,0,63,44.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Opponent16,269.76881999999983,284.1041390000001,0,0,62,82.0,20.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Opponent16,284.1041390000001,344.1990230000001,0,0,87,99.0,12.0,1.0,10,0,2.0,1,0.0,0,0.0,1.0,0,0.0,0,0.0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Opponent16,344.1990230000001,368.115683,0,0,10,3.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Huskies,368.115683,424.6181510000001,0,0,77,72.0,-5.0,1.0,5,1,2.0,1,0.0,2,0.0,1.0,1,0.0,0,0.0,5,1.0,,,,,,True,,,,True,,,True,,,,,,,,,,,True,,,,,,
13,Opponent16,424.6181510000001,453.6074370000002,0,0,58,12.0,-46.0,4.0,8,6,4.0,3,1.0,6,2.0,1.0,2,1.0,1,0.0,9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Huskies,453.6074370000002,495.24534,0,0,29,74.0,45.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,True,,True,,,,,,,,,,,,,,,True,,,,,,
15,Opponent16,495.24534,508.79543199999983,0,0,30,68.0,38.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Huskies,508.79543199999983,513.0593610000002,2,0,15,30.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,
17,Opponent16,513.0593610000002,535.2145220000001,0,0,68,72.0,4.0,0.0,3,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Opponent16,535.2145220000001,580.5535359999999,0,0,34,58.0,24.0,1.0,6,0,1.0,1,0.0,0,0.0,1.0,0,0.0,0,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Opponent16,580.5535359999999,589.1293529999998,0,0,90,90.0,0.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Opponent16,589.1293529999998,597.4499099999998,0,0,70,62.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Huskies,597.4499099999998,625.2300280000001,0,0,27,20.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
22,Opponent16,625.2300280000001,637.4554950000003,0,0,37,35.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Opponent16,637.4554950000003,730.4382850000003,0,0,34,95.0,61.0,1.0,3,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Opponent16,730.4382850000003,769.3136800000003,0,0,29,40.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Opponent16,769.3136800000003,904.154304,0,0,55,8.0,-47.0,2.0,7,2,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Huskies,904.154304,943.943881,2,0,55,55.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
27,Opponent16,943.943881,972.8895710000003,0,0,35,60.0,25.0,0.0,1,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Huskies,972.8895710000003,975.231944,0,0,22,48.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
29,Opponent16,975.231944,1068.7087459999998,0,0,66,80.0,14.0,6.0,17,6,6.0,0,0.0,6,1.0,0.0,0,0.0,0,0.0,12,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Opponent16,1068.7087459999998,1112.878922,0,0,61,77.0,16.0,1.0,3,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Huskies,1112.878922,1132.4345830000002,0,0,45,83.0,38.0,0.0,5,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,7,1.0,True,,True,,,,,,True,True,,,True,,,,,,,,,,,,,True,,True,,
32,Opponent16,1132.4345830000002,1153.9551789999996,0,0,30,50.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Huskies,1153.9551789999996,1157.8016349999998,0,0,51,72.0,21.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,
34,Opponent16,1157.8016349999998,1161.6752589999996,0,0,30,60.0,30.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Huskies,1161.6752589999996,1173.5052990000004,2,0,61,55.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,
36,Opponent16,1173.5052990000004,1216.9643180000005,0,0,65,67.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Opponent16,1216.9643180000005,1226.6703300000001,0,0,72,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Opponent16,1226.6703300000001,1239.059929,0,0,43,73.0,30.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Huskies,1239.059929,1264.3383569999996,4,0,21,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
40,Huskies,1264.3383569999996,1280.3591119999999,0,0,30,72.0,42.0,0.0,6,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,0.0,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,True,True,,
41,Opponent16,1280.3591119999999,1282.6935409999996,0,0,32,39.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Huskies,1282.6935409999996,1301.720225,2,0,65,56.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
43,Opponent16,1301.720225,1389.2722640000004,0,0,54,94.0,40.0,1.0,5,1,1.0,0,0.0,1,0.0,1.0,0,0.0,0,0.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Huskies,1389.2722640000004,1410.2495529999994,0,0,33,47.0,14.0,1.0,4,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,4,0.0,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,True,,
45,Opponent16,1410.2495529999994,1413.0919050000002,0,0,29,34.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Opponent16,1413.0919050000002,1423.4657639999994,0,0,46,24.0,-22.0,0.0,1,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Huskies,1423.4657639999994,1426.3746769999998,0,0,60,73.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,
48,Opponent16,1426.3746769999998,1475.342211,0,1,18,8.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Opponent16,1475.342211,1480.8157039999994,0,0,31,41.0,10.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Opponent16,1480.8157039999994,1494.688604,0,0,31,48.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Opponent16,1494.688604,1528.5682610000006,0,0,45,62.0,17.0,1.0,8,1,3.0,0,0.0,2,0.0,1.0,0,0.0,0,0.0,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Opponent16,1528.5682610000006,1571.8698270000007,0,0,73,84.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Opponent16,1571.8698270000007,1606.8664250000004,0,0,62,69.0,7.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Opponent16,1606.8664250000004,1611.7343130000002,0,0,74,81.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Huskies,1611.7343130000002,1662.8139330000006,4,0,10,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
56,Huskies,1662.8139330000006,1671.3796650000006,1,0,68,73.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
57,Opponent16,1671.3796650000006,1675.4588649999994,0,0,60,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Opponent16,1675.4588649999994,1699.870116,0,2,71,83.0,12.0,1.0,6,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Opponent16,1699.870116,1778.092906,0,0,53,69.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Opponent16,1778.092906,1790.898354,0,0,53,42.0,-11.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Huskies,1790.898354,1797.559695,2,0,65,66.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,
62,Huskies,1797.559695,1812.789223,2,0,43,11.0,-32.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,
63,Opponent16,1812.789223,1834.4345000000005,0,0,44,53.0,9.0,1.0,8,0,1.0,0,0.0,0,0.0,2.0,0,0.0,0,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Huskies,1834.4345000000005,1851.721493,0,0,72,86.0,14.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,True,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,
