,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,1.5563160000000096,9.851144000000003,1,0,49,80.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
1,Huskies,9.851144000000003,12.46177,0,0,88,85.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,
2,Opponent16,12.46177,15.699581999999992,2,0,30,32.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Huskies,15.699581999999992,47.66834399999999,1,0,64,84.0,20.0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,True,,,,,True,,,,True,,,,,,,,,,,,,,True,,True,,,,
4,Huskies,47.66834399999999,54.91385400000002,3,0,86,89.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
5,Opponent16,54.91385400000002,60.937063000000016,0,0,6,34.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Huskies,60.937063000000016,73.88976200000002,3,0,33,47.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
7,Huskies,73.88976200000002,79.23696100000002,0,0,56,73.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,
8,Opponent16,79.23696100000002,82.76883099999998,1,0,16,32.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,82.76883099999998,102.62071200000004,12,0,68,63.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,
10,Opponent16,102.62071200000004,164.23701200000002,0,0,52,65.0,13.0,3,12,3,18,0,1,7,5,4,1,1,1,0,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Huskies,164.23701200000002,200.908574,2,0,36,49.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
12,Huskies,200.908574,227.248288,2,0,30,38.0,8.0,1,0,1,2,0,0,0,2,0,0,0,0,0,1,4,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,True,,
13,Opponent16,227.248288,257.263837,1,0,59,55.0,-4.0,2,7,2,0,2,0,2,0,0,0,2,0,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Huskies,257.263837,279.243134,2,0,46,9.0,-37.0,1,5,1,2,0,0,1,0,0,0,0,0,0,5,2,True,,,True,,True,True,,True,True,,,,,,,,,,,,,,,,,,True,,
15,Opponent16,279.243134,307.6998240000001,2,0,34,60.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Opponent16,307.6998240000001,317.089165,2,0,35,58.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Opponent16,317.089165,341.879592,4,0,25,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Huskies,341.879592,359.364598,4,1,73,73.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,,,
19,Huskies,359.364598,376.983649,0,0,66,69.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,True,,
20,Huskies,376.983649,385.599273,0,0,55,43.0,-12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,
21,Huskies,385.599273,408.825107,0,0,41,87.0,46.0,0,5,0,2,0,0,0,0,0,0,0,0,0,5,0,True,,,,,True,,,,True,,,,,,,,,,,,,,,,True,True,,,
22,Huskies,408.825107,461.071926,2,0,63,85.0,22.0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,True,,,
