,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,2.2166110000000003,35.461915999999995,0,0,50,67.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1,Huskies,35.461915999999995,47.370442,0,0,26,12.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
2,Opponent3,47.370442,105.84283499999998,2,0,40,78.0,38.0,1,6,1,2,0,0,1,0,0,0,0,0,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Opponent3,105.84283499999998,158.22689300000005,2,0,33,62.0,29.0,10,23,6,18,0,0,6,0,10,2,0,0,0,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Opponent3,158.22689300000005,161.81972199999998,0,0,62,66.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Huskies,161.81972199999998,175.420005,2,0,28,45.0,17.0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,,True,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,
6,Opponent3,175.420005,178.79276099999996,0,0,47,60.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Huskies,178.79276099999996,190.914237,0,0,41,6.0,-35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,True,,,,True,,,,,,,,,,,,,,True,,,,,,,,,
8,Opponent3,190.914237,230.06918599999997,0,0,33,11.0,-22.0,1,0,1,2,0,0,0,2,0,0,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,230.06918599999997,240.092042,0,0,32,22.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,
