,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent12,1.4687659999999596,21.744357999999924,0,0,50,53.0,3.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Opponent12,21.744357999999924,71.8858919999998,0,0,53,56.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Opponent12,71.8858919999998,91.86801000000014,0,0,23,17.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Opponent12,91.86801000000014,101.51809700000014,0,0,44,60.0,16.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,101.51809700000014,111.85150199999998,2,0,17,8.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
5,Huskies,111.85150199999998,125.77424999999994,2,0,54,94.0,40.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,True,,,,,,,,,,,,,,,True,,True,,,,,,,,,,
6,Huskies,125.77424999999994,140.29027399999995,0,0,96,92.0,-4.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,True,,,,,,,,True,,,,,,True,,True,,,,,,,,,,,,
7,Huskies,140.29027399999995,164.18588400000002,3,0,56,89.0,33.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,
8,Huskies,164.18588400000002,228.28694200000015,2,0,90,17.0,-73.0,1.0,5,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,6,1.0,True,,True,,,,True,,,True,,,True,,,,,True,,,,,,,,,,,,
9,Opponent12,228.28694200000015,259.93222400000013,0,0,17,22.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Opponent12,259.93222400000013,272.91974900000014,0,0,25,5.0,-20.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Opponent12,272.91974900000014,292.5276100000001,0,0,20,45.0,25.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Opponent12,292.5276100000001,303.9134210000002,0,0,55,54.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Opponent12,303.9134210000002,324.5551300000002,0,0,51,76.0,25.0,2.0,8,2,2.0,0,0.0,2,0.0,0.0,0,0.0,0,0.0,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Huskies,324.5551300000002,329.6744290000001,1,0,21,43.0,22.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
15,Opponent12,329.6744290000001,517.1571009999999,0,0,73,75.0,2.0,1.0,9,1,3.0,0,0.0,2,0.0,1.0,0,0.0,0,0.0,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Opponent12,517.1571009999999,530.3670040000002,0,0,11,45.0,34.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Huskies,530.3670040000002,546.2674849999999,4,0,44,16.0,-28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,
18,Opponent12,546.2674849999999,560.9961250000001,0,0,19,29.0,10.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Opponent12,560.9961250000001,599.6652809999999,0,0,24,35.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Huskies,599.6652809999999,602.7971889999999,0,0,63,71.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,
21,Opponent12,602.7971889999999,623.4165330000002,0,0,22,34.0,12.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Opponent12,623.4165330000002,662.6599339999998,0,0,31,49.0,18.0,4.0,6,5,2.0,3,1.0,3,1.0,1.0,2,1.0,1,0.0,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Opponent12,662.6599339999998,771.0061970000003,0,1,60,75.0,15.0,1.0,4,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Opponent12,771.0061970000003,793.3275509999999,0,0,14,97.0,83.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Opponent12,793.3275509999999,799.9175639999999,0,0,64,73.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Opponent12,799.9175639999999,809.2993280000002,0,0,37,60.0,23.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Opponent12,809.2993280000002,879.2295669999999,0,0,39,85.0,46.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Opponent12,879.2295669999999,1011.507055,0,0,11,22.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Opponent12,1011.507055,1114.1935359999998,0,1,44,59.0,15.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Opponent12,1114.1935359999998,1198.086921,0,0,68,75.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Opponent12,1198.086921,1356.988104,0,0,66,85.0,19.0,6.0,17,6,6.0,3,1.0,7,1.0,1.0,2,1.0,1,0.0,15,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Huskies,1356.988104,1396.1865669999993,4,0,92,89.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
33,Opponent12,1396.1865669999993,1411.5083699999993,0,0,53,59.0,6.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Opponent12,1411.5083699999993,1424.574783,0,0,69,86.0,17.0,0.0,2,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Huskies,1424.574783,1430.5841179999998,2,0,6,42.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,
36,Opponent12,1430.5841179999998,1445.2979219999993,0,0,74,77.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Opponent12,1445.2979219999993,1458.0675950000007,0,0,48,81.0,33.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Huskies,1458.0675950000007,1472.0509650000006,0,0,22,24.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,
39,Opponent12,1472.0509650000006,1504.116398,0,0,31,70.0,39.0,1.0,4,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Opponent12,1504.116398,1542.6942660000007,0,0,47,76.0,29.0,0.0,4,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
