,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,1.512578999999988,8.398417999999992,2,0,50,68.0,18.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,True,,,,,,,,,,,,,,True,,,,,,,True,,,
1,Opponent9,8.398417999999992,124.53202,11,0,38,10.0,-28.0,1.0,3,2,2.0,0,0.0,3,1.0,0.0,0,0.0,0,0.0,6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Opponent9,124.53202,145.463728,2,0,38,37.0,-1.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Opponent9,145.463728,173.62771700000005,0,0,68,70.0,2.0,2.0,14,0,3.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Opponent9,173.62771700000005,237.52568,3,0,27,88.0,61.0,11.0,26,13,11.0,4,1.0,13,3.0,3.0,3,1.0,1,0.0,15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Opponent9,237.52568,240.473686,0,0,96,81.0,-15.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Huskies,240.473686,254.529361,5,0,9,6.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
7,Opponent9,254.529361,258.695967,0,0,85,90.0,5.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Huskies,258.695967,261.873129,0,0,4,13.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,
9,Opponent9,261.873129,336.512756,6,0,65,70.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Opponent9,336.512756,409.455663,0,1,70,94.0,24.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Huskies,409.455663,522.978264,20,0,97,72.0,-25.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
12,Opponent9,522.978264,530.690918,0,0,40,65.0,25.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Huskies,530.690918,536.364272,0,0,27,63.0,36.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,True,,,,,,,,,,,,True,,,,,,,True,,,
14,Opponent9,536.364272,597.1773019999999,5,1,36,72.0,36.0,1.0,7,1,2.0,0,0.0,1,0.0,1.0,0,0.0,0,0.0,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Huskies,597.1773019999999,617.595068,0,0,65,83.0,18.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,,
16,Huskies,617.595068,644.1863900000001,2,0,52,83.0,31.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,True,
