,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,1.6154249999999593,15.241089999999984,2,0,50,41.0,-9.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
1,Opponent1,15.241089999999984,52.268391000000065,4,1,89,89.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Huskies,52.268391000000065,66.97538500000019,2,0,18,9.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
3,Huskies,66.97538500000019,87.39166299999987,3,0,55,65.0,10.0,0.0,5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,0.0,True,True,True,True,,,,,True,True,,True,,,,,,,,,,,,,,,,,,
4,Huskies,87.39166299999987,122.75173399999994,4,0,57,50.0,-7.0,0.0,3,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,3,0.0,,,,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,
5,Opponent1,122.75173399999994,154.36210900000015,0,0,77,88.0,11.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent1,154.36210900000015,158.8341620000001,2,0,46,56.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent1,158.8341620000001,162.30168300000014,1,0,55,61.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Huskies,162.30168300000014,177.1017729999999,0,0,23,40.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
9,Huskies,177.1017729999999,196.65804900000006,0,0,57,30.0,-27.0,0.0,4,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,6,1.0,True,,True,True,,,True,,True,,,True,,,,,,,,,,,,,,,,,,
10,Opponent1,196.65804900000006,302.83556400000003,6,0,35,38.0,3.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Huskies,302.83556400000003,330.46963099999994,1,0,40,58.0,18.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,
12,Huskies,330.46963099999994,345.13432800000015,1,0,98,93.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
13,Huskies,345.13432800000015,389.1306559999999,4,0,42,89.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
