,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Huskies,0.8387990000001082,31.296918000000005,6,0,49,28.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
1,Opponent9,31.296918000000005,55.948761000000104,0,0,22,27.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Opponent9,55.948761000000104,200.93791300000018,0,1,24,33.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Opponent9,200.93791300000018,211.96969600000008,0,0,45,23.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,211.96969600000008,218.610764,2,0,13,67.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
5,Opponent9,218.610764,261.937551,0,0,28,81.0,53.0,6.0,17,5,5.0,2,0.0,3,0.0,1.0,1,0.0,0,0.0,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent9,261.937551,316.743751,0,0,70,92.0,22.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Opponent9,316.743751,331.1133530000002,0,0,24,17.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Opponent9,331.1133530000002,364.096618,0,0,29,27.0,-2.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Opponent9,364.096618,372.13728899999984,0,0,32,71.0,39.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Huskies,372.13728899999984,378.7057770000001,2,0,21,23.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
11,Huskies,378.7057770000001,385.97055600000016,0,0,46,68.0,22.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,True,,,,,,,,,,,,True,,,,,True,,,,,,,,,
12,Opponent9,385.97055600000016,396.03115100000014,0,0,12,10.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Huskies,396.03115100000014,404.7832899999999,0,0,43,29.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
14,Huskies,404.7832899999999,426.28474499999993,2,0,26,31.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
15,Opponent9,426.28474499999993,430.1155939999999,0,0,50,42.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Huskies,430.1155939999999,444.45839299999983,6,0,35,69.0,34.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,,True,True,True,,,,,,,,,True,,,True,,,,,True,,,,,,,,,
17,Opponent9,444.45839299999983,545.133198,0,1,26,93.0,67.0,1.0,5,1,1.0,0,0.0,1,0.0,1.0,0,0.0,0,0.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Opponent9,545.133198,560.670294,0,0,39,27.0,-12.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
