,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent3,1.4101390000000718,40.25947700000006,0,0,53,89.0,36.0,2.0,3,3,1.0,0,0.0,2,1.0,0.0,0,0.0,0,0.0,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Opponent3,40.25947700000006,74.15921299999991,0,2,81,93.0,12.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Opponent3,74.15921299999991,139.39855500000021,0,1,71,90.0,19.0,2.0,7,2,2.0,2,1.0,1,0.0,1.0,0,0.0,0,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Opponent3,139.39855500000021,150.69806000000014,0,0,25,37.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,150.69806000000014,160.5374099999999,0,0,16,22.0,6.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,
5,Huskies,160.5374099999999,166.24806200000015,2,0,61,64.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,
6,Huskies,166.24806200000015,178.91845800000007,0,0,76,92.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,
7,Huskies,178.91845800000007,195.17502699999974,0,0,68,85.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
8,Opponent3,195.17502699999974,357.098837,0,0,10,3.0,-7.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,357.098837,359.7089569999998,1,0,18,24.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,
10,Opponent3,359.7089569999998,381.29943,0,0,77,84.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Huskies,381.29943,397.30821699999984,0,0,26,77.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
12,Opponent3,397.30821699999984,400.1974030000002,0,0,36,31.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Huskies,400.1974030000002,416.53206800000004,2,0,50,69.0,19.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,True,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,
14,Huskies,416.53206800000004,419.7798349999998,2,0,59,65.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
15,Huskies,419.7798349999998,452.6383099999998,2,0,59,91.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
16,Huskies,452.6383099999998,496.87610799999993,2,0,88,90.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,
17,Opponent3,496.87610799999993,510.585908,0,0,12,30.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Huskies,510.585908,530.6991029999998,1,0,21,47.0,26.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,
19,Huskies,530.6991029999998,536.6387180000002,3,0,54,60.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,
20,Huskies,536.6387180000002,550.761336,2,0,55,13.0,-42.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,True,True,,,,,True,,,,,,,,,,,True,,,,,,,
