,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent1,1.532848000000001,5.3629740000000075,0,0,52,46.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Huskies,5.3629740000000075,42.20871,2,0,18,35.0,17.0,1.0,6,0,1.0,1,0.0,0,0.0,1.0,0,0.0,0,0.0,6,0.0,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,
2,Huskies,42.20871,78.61244300000001,0,0,33,36.0,3.0,5.0,13,6,5.0,0,0.0,6,1.0,0.0,0,0.0,0,0.0,12,3.0,True,,True,True,,,True,,True,True,,,,,,,,,,,,,,,,,,,,
3,Opponent1,78.61244300000001,88.80139,0,0,55,86.0,31.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Huskies,88.80139,118.04526299999998,0,0,12,6.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,
5,Opponent1,118.04526299999998,182.811136,6,1,69,91.0,22.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Opponent1,182.811136,283.492543,2,0,28,16.0,-12.0,1.0,7,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Huskies,283.492543,287.42919700000004,0,0,28,29.0,1.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,
8,Opponent1,287.42919700000004,291.96609,0,0,59,72.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Huskies,291.96609,313.097277,0,0,32,27.0,-5.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,True,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,
10,Huskies,313.097277,346.073977,0,0,42,59.0,17.0,0.0,6,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,0.0,True,,True,,,,,,True,True,,,True,,,,,,,,,,,,,,,True,,
11,Huskies,346.073977,441.551337,2,1,72,61.0,-11.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,True,,True,,
12,Huskies,441.551337,490.05036800000005,2,0,75,44.0,-31.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,True,,True,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,
13,Opponent1,490.05036800000005,510.123146,2,0,35,69.0,34.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Opponent1,510.123146,539.8009480000001,1,0,67,90.0,23.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Huskies,539.8009480000001,561.015796,3,0,46,73.0,27.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,True,,,,True,,,,,,,,,,,,,,True,,,
16,Huskies,561.015796,565.71138,0,0,95,87.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,
17,Opponent1,565.71138,625.988959,0,1,12,83.0,71.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Huskies,625.988959,642.6514530000001,2,0,77,73.0,-4.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,5,0.0,True,,True,True,,,,,,,,,True,,,,,,,,,,,,,,True,True,,
