,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
0,Opponent3,1.5064569999999549,14.579315999999835,0,0,51,69.0,18.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Opponent3,14.579315999999835,83.09772900000007,2,0,26,82.0,56.0,4.0,13,6,3.0,0,0.0,4,2.0,0.0,0,0.0,0,0.0,15,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Opponent3,83.09772900000007,94.86710300000004,2,0,93,75.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Opponent3,94.86710300000004,118.63263700000016,0,0,46,42.0,-4.0,1.0,5,2,3.0,0,0.0,4,1.0,0.0,0,0.0,0,0.0,6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Opponent3,118.63263700000016,195.055852,7,1,79,39.0,-40.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Huskies,195.055852,210.64766700000015,1,0,73,77.0,4.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,,,True,,,,,True,True,True,,,,,,,True,,,,,,,,,,,,,
6,Opponent3,210.64766700000015,253.453536,0,0,26,41.0,15.0,4.0,15,5,5.0,1,0.0,5,1.0,2.0,1,0.0,0,0.0,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Huskies,253.453536,322.58474399999983,5,1,43,91.0,48.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,
8,Opponent3,322.58474399999983,399.07808100000017,2,0,10,39.0,29.0,5.0,12,6,5.0,0,0.0,5,1.0,0.0,0,0.0,0,0.0,13,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Opponent3,399.07808100000017,418.357841,1,0,45,65.0,20.0,1.0,6,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Huskies,418.357841,444.39916499999987,0,0,39,11.0,-28.0,1.0,1,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,True,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
11,Opponent3,444.39916499999987,485.459879,2,0,57,68.0,11.0,6.0,19,6,6.0,4,1.0,7,1.0,2.0,3,1.0,1,0.0,15,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Huskies,485.459879,496.81733100000014,2,0,31,30.0,-1.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,True,,,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,
13,Opponent3,496.81733100000014,526.8094729999998,2,1,78,80.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Huskies,526.8094729999998,546.7034159999998,2,0,15,16.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
15,Opponent3,546.7034159999998,552.9610080000001,1,0,8,4.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Opponent3,552.9610080000001,560.177377,0,0,43,49.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Huskies,560.177377,614.0501300000002,0,0,13,56.0,43.0,4.0,14,3,4.0,1,0.0,3,0.0,2.0,1,0.0,0,0.0,9,1.0,True,,True,,,,True,True,True,,,,,,,True,True,,,,,,,,,,,,,
18,Opponent3,614.0501300000002,626.7735539999999,2,0,6,40.0,34.0,1.0,6,0,1.0,1,0.0,0,0.0,1.0,0,0.0,0,0.0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Opponent3,626.7735539999999,635.1615499999998,0,0,56,55.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
