,pos_x,pos_y
Huskies_F1,75.25714285714285,67.28571428571429
Huskies_M1,54.21238938053097,52.61946902654867
Huskies_F2,61.45238095238095,66.57142857142857
Huskies_M2,55.6551724137931,57.86206896551724
Huskies_M3,47.89473684210526,50.90526315789474
Huskies_G1,12.304347826086957,46.34782608695652
Huskies_D2,38.67272727272727,29.581818181818182
Huskies_D4,59.083333333333336,8.520833333333334
Huskies_D5,61.107142857142854,93.26785714285714
Huskies_M4,66.92857142857143,65.35714285714286
Huskies_D6,36.42307692307692,73.53846153846153
Huskies_M6,59.375,34.575
Huskies_F4,76.5,44.583333333333336
Huskies_D7,68.625,87.125
